Date,Flow
12/26/1983,300.1
12/27/1983,239.8
12/28/1983,210.7
12/29/1983,131.1
12/30/1983,121
12/31/1983,107.6
1/1/1984,100.9
1/2/1984,96.62
1/3/1984,93.72
1/4/1984,94.31
1/5/1984,184.6
1/6/1984,177.5
1/7/1984,119.4
1/8/1984,227.8
1/9/1984,160
1/10/1984,94.76
1/11/1984,117.3
1/12/1984,120.9
1/13/1984,108.4
1/14/1984,230.5
1/15/1984,133.4
1/16/1984,110.3
1/17/1984,199.6
1/18/1984,142.8
1/19/1984,123.8
1/20/1984,106.2
1/21/1984,98.52
1/22/1984,93.68
1/23/1984,90.95
1/24/1984,234.4
1/25/1984,510.7
1/26/1984,323.1
1/27/1984,192.9
1/28/1984,127.4
1/29/1984,114.7
1/30/1984,108.8
1/31/1984,111
2/1/1984,100.8
2/2/1984,187.3
2/3/1984,144.5
2/4/1984,255.6
2/5/1984,193.5
2/6/1984,130.9
2/7/1984,123.1
2/8/1984,233.2
2/9/1984,124.4
2/10/1984,120.7
2/11/1984,126.7
2/12/1984,116.7
2/13/1984,107.7
2/14/1984,116.3
2/15/1984,102.4
2/16/1984,99.22
2/17/1984,100.1
2/18/1984,220.1
2/19/1984,427
2/20/1984,312
2/21/1984,145.4
2/22/1984,124.7
2/23/1984,117.5
2/24/1984,109
2/25/1984,103.4
2/26/1984,99.66
2/27/1984,109.6
2/28/1984,100.7
2/29/1984,96.88
3/1/1984,94.14
3/2/1984,92
3/3/1984,90.17
3/4/1984,88.57
3/5/1984,87.1
3/6/1984,85.62
3/7/1984,89.05
3/8/1984,93.71
3/9/1984,87.77
3/10/1984,84.35
3/11/1984,81.81
3/12/1984,79.73
3/13/1984,77.98
3/14/1984,126.1
3/15/1984,88.32
3/16/1984,82.16
3/17/1984,432.7
3/18/1984,133.1
3/19/1984,119.3
3/20/1984,115
3/21/1984,192.9
3/22/1984,111.7
3/23/1984,105.5
3/24/1984,93.98
3/25/1984,92.75
3/26/1984,85.99
3/27/1984,81.58
3/28/1984,78.45
3/29/1984,76.21
3/30/1984,74.3
3/31/1984,74.3
4/1/1984,83.89
4/2/1984,88.05
4/3/1984,156.5
4/4/1984,92.77
4/5/1984,97.75
4/6/1984,84.27
4/7/1984,155.2
4/8/1984,91.9
4/9/1984,133.9
4/10/1984,216.8
4/11/1984,127.9
4/12/1984,133
4/13/1984,100.8
4/14/1984,89.76
4/15/1984,82.96
4/16/1984,292.8
4/17/1984,198.1
4/18/1984,156.8
4/19/1984,110.8
4/20/1984,97.19
4/21/1984,104.2
4/22/1984,103.2
4/23/1984,103.7
4/24/1984,105.6
4/25/1984,92.52
4/26/1984,86.12
4/27/1984,81.98
4/28/1984,97.37
4/29/1984,85.16
4/30/1984,80.57
5/1/1984,77.54
5/2/1984,75.31
5/3/1984,73.54
5/4/1984,72.01
5/5/1984,70.62
5/6/1984,69.34
5/7/1984,68.19
5/8/1984,66.96
5/9/1984,65.82
5/10/1984,76.98
5/11/1984,70.17
5/12/1984,66.51
5/13/1984,63.96
5/14/1984,62.01
5/15/1984,60.38
5/16/1984,58.89
5/17/1984,57.64
5/18/1984,56.41
5/19/1984,55.26
5/20/1984,54.12
5/21/1984,52.97
5/22/1984,52
5/23/1984,50.88
5/24/1984,49.78
5/25/1984,48.71
5/26/1984,47.7
5/27/1984,46.66
5/28/1984,45.65
5/29/1984,44.65
5/30/1984,43.65
5/31/1984,54.57
6/1/1984,69.47
6/2/1984,78.97
6/3/1984,58.71
6/4/1984,51.09
6/5/1984,46.34
6/6/1984,43.19
6/7/1984,41.03
6/8/1984,39.35
6/9/1984,37.88
6/10/1984,36.83
6/11/1984,35.68
6/12/1984,34.78
6/13/1984,33.67
6/14/1984,32.77
6/15/1984,31.76
6/16/1984,30.99
6/17/1984,33.32
6/18/1984,31.36
6/19/1984,29.88
6/20/1984,28.73
6/21/1984,27.73
6/22/1984,26.85
6/23/1984,29.45
6/24/1984,27.19
6/25/1984,25.81
6/26/1984,24.67
6/27/1984,23.61
6/28/1984,22.44
6/29/1984,24.8
6/30/1984,37.86
7/1/1984,29.68
7/2/1984,25.32
7/3/1984,30.5
7/4/1984,34.57
7/5/1984,33.68
7/6/1984,27.16
7/7/1984,23.4
7/8/1984,20.49
7/9/1984,17.75
7/10/1984,18.49
7/11/1984,24.21
7/12/1984,19.33
7/13/1984,16.05
7/14/1984,13.72
7/15/1984,12.32
7/16/1984,16.98
7/17/1984,15.35
7/18/1984,12.15
7/19/1984,10.18
7/20/1984,8.524
7/21/1984,7.657
7/22/1984,6.729
7/23/1984,9.131
7/24/1984,7.431
7/25/1984,6.783
7/26/1984,6.227
7/27/1984,5.391
7/28/1984,4.868
7/29/1984,4.88
7/30/1984,4.77
7/31/1984,4.507
8/1/1984,4.155
8/2/1984,3.932
8/3/1984,3.604
8/4/1984,3.108
8/5/1984,3.134
8/6/1984,3.022
8/7/1984,7.699
8/8/1984,40.27
8/9/1984,57.56
8/10/1984,27.35
8/11/1984,18.92
8/12/1984,14.15
8/13/1984,11.39
8/14/1984,9.737
8/15/1984,8.625
8/16/1984,7.855
8/17/1984,7.325
8/18/1984,6.909
8/19/1984,6.599
8/20/1984,6.379
8/21/1984,6.164
8/22/1984,5.957
8/23/1984,5.827
8/24/1984,5.735
8/25/1984,5.604
8/26/1984,5.41
8/27/1984,5.143
8/28/1984,5.05
8/29/1984,4.871
8/30/1984,4.547
8/31/1984,4.466
9/1/1984,4.424
9/2/1984,4.322
9/3/1984,4.125
9/4/1984,3.922
9/5/1984,3.811
9/6/1984,3.656
9/7/1984,3.616
9/8/1984,3.496
9/9/1984,3.404
9/10/1984,4.891
9/11/1984,4.057
9/12/1984,3.653
9/13/1984,3.387
9/14/1984,3.25
9/15/1984,2.981
9/16/1984,2.786
9/17/1984,2.617
9/18/1984,2.453
9/19/1984,2.071
9/20/1984,1.914
9/21/1984,1.733
9/22/1984,1.747
9/23/1984,1.689
9/24/1984,6.563
9/25/1984,15.16
9/26/1984,29.56
9/27/1984,25.44
9/28/1984,86.68
9/29/1984,183.6
9/30/1984,71.53
10/1/1984,40.75
10/2/1984,28.84
10/3/1984,21.85
10/4/1984,17.7
10/5/1984,15.16
10/6/1984,13.59
10/7/1984,12.61
10/8/1984,12
10/9/1984,11.49
10/10/1984,11.11
10/11/1984,11.15
10/12/1984,20.02
10/13/1984,15.72
10/14/1984,13.5
10/15/1984,14.2
10/16/1984,12.56
10/17/1984,11.55
10/18/1984,11.06
10/19/1984,10.82
10/20/1984,10.77
10/21/1984,12.09
10/22/1984,12.85
10/23/1984,12.07
10/24/1984,72.49
10/25/1984,38.56
10/26/1984,42.33
10/27/1984,52.91
10/28/1984,31.64
10/29/1984,24.69
10/30/1984,20.6
10/31/1984,18.37
11/1/1984,16.95
11/2/1984,15.98
11/3/1984,15.22
11/4/1984,14.71
11/5/1984,14.86
11/6/1984,65.51
11/7/1984,41.24
11/8/1984,30.1
11/9/1984,24.59
11/10/1984,21.5
11/11/1984,19.89
11/12/1984,18.49
11/13/1984,17.63
11/14/1984,17.24
11/15/1984,17.13
11/16/1984,16.57
11/17/1984,17.51
11/18/1984,129.3
11/19/1984,66
11/20/1984,59.13
11/21/1984,40.23
11/22/1984,32.79
11/23/1984,28.89
11/24/1984,58.94
11/25/1984,35.28
11/26/1984,30.33
11/27/1984,27.91
11/28/1984,27.38
11/29/1984,26.64
11/30/1984,26.08
12/1/1984,40.36
12/2/1984,68.4
12/3/1984,40.96
12/4/1984,34.85
12/5/1984,31.41
12/6/1984,170.1
12/7/1984,100.6
12/8/1984,67.14
12/9/1984,70.71
12/10/1984,68.43
12/11/1984,59.26
12/12/1984,54.3
12/13/1984,49.99
12/14/1984,117.7
12/15/1984,146.7
12/16/1984,70.13
12/17/1984,59.2
12/18/1984,57.01
12/19/1984,53.12
12/20/1984,52.53
12/21/1984,49.86
12/22/1984,71.94
12/23/1984,110.3
12/24/1984,77.59
12/25/1984,68.01
12/26/1984,65.42
12/27/1984,59.14
12/28/1984,55.49
12/29/1984,52.72
12/30/1984,52.66
12/31/1984,58.41
1/1/1985,55.84
1/2/1985,53.03
1/3/1985,57.2
1/4/1985,87.01
1/5/1985,73.61
1/6/1985,75.37
1/7/1985,69.37
1/8/1985,67.45
1/9/1985,61.38
1/10/1985,57.68
1/11/1985,55.61
1/12/1985,92.94
1/13/1985,79.36
1/14/1985,56.95
1/15/1985,72.25
1/16/1985,147.5
1/17/1985,99.19
1/18/1985,71.97
1/19/1985,85.01
1/20/1985,82.41
1/21/1985,78.29
1/22/1985,81.54
1/23/1985,116.4
1/24/1985,317.6
1/25/1985,168.1
1/26/1985,129
1/27/1985,120.2
1/28/1985,163.8
1/29/1985,98.65
1/30/1985,87.16
1/31/1985,80.44
2/1/1985,76.25
2/2/1985,73.53
2/3/1985,71.64
2/4/1985,70.21
2/5/1985,69.07
2/6/1985,69.11
2/7/1985,71.13
2/8/1985,95.16
2/9/1985,86.3
2/10/1985,77.54
2/11/1985,72.91
2/12/1985,105.9
2/13/1985,148
2/14/1985,88.86
2/15/1985,85.25
2/16/1985,79.86
2/17/1985,74.8
2/18/1985,72.71
2/19/1985,70.75
2/20/1985,118.8
2/21/1985,87.51
2/22/1985,78.61
2/23/1985,74.12
2/24/1985,107.9
2/25/1985,371
2/26/1985,148.5
2/27/1985,143.3
2/28/1985,106.1
3/1/1985,98.59
3/2/1985,88.59
3/3/1985,81.46
3/4/1985,77.01
3/5/1985,74.09
3/6/1985,72.04
3/7/1985,70.49
3/8/1985,69.22
3/9/1985,68.13
3/10/1985,67.14
3/11/1985,66.34
3/12/1985,65.31
3/13/1985,64.79
3/14/1985,63.89
3/15/1985,63.5
3/16/1985,62.1
3/17/1985,60.87
3/18/1985,59.75
3/19/1985,58.75
3/20/1985,57.67
3/21/1985,56.66
3/22/1985,55.71
3/23/1985,64.26
3/24/1985,115.1
3/25/1985,67.76
3/26/1985,66.93
3/27/1985,61.03
3/28/1985,57.36
3/29/1985,54.83
3/30/1985,52.9
3/31/1985,52.32
4/1/1985,75.47
4/2/1985,91.77
4/3/1985,65.73
4/4/1985,67.85
4/5/1985,59.58
4/6/1985,54.81
4/7/1985,51.7
4/8/1985,49.59
4/9/1985,50.26
4/10/1985,48.05
4/11/1985,46.23
4/12/1985,61.74
4/13/1985,91.39
4/14/1985,81.17
4/15/1985,62.22
4/16/1985,54.92
4/17/1985,50.52
4/18/1985,47.53
4/19/1985,45.54
4/20/1985,43.88
4/21/1985,42.67
4/22/1985,41.64
4/23/1985,40.65
4/24/1985,39.78
4/25/1985,39.01
4/26/1985,38.13
4/27/1985,37.35
4/28/1985,36.63
4/29/1985,35.82
4/30/1985,35.15
5/1/1985,34.44
5/2/1985,33.63
5/3/1985,32.97
5/4/1985,32.28
5/5/1985,31.52
5/6/1985,30.93
5/7/1985,30.29
5/8/1985,29.56
5/9/1985,28.99
5/10/1985,28.24
5/11/1985,27.76
5/12/1985,40.49
5/13/1985,43.65
5/14/1985,42.46
5/15/1985,44.91
5/16/1985,115.3
5/17/1985,51.2
5/18/1985,41.17
5/19/1985,35.5
5/20/1985,31.93
5/21/1985,35.72
5/22/1985,47.16
5/23/1985,46.29
5/24/1985,54.16
5/25/1985,53.5
5/26/1985,41.78
5/27/1985,35.88
5/28/1985,32.22
5/29/1985,29.94
5/30/1985,32.36
5/31/1985,34.54
6/1/1985,30.81
6/2/1985,42.41
6/3/1985,33.74
6/4/1985,29.97
6/5/1985,27.59
6/6/1985,25.83
6/7/1985,24.51
6/8/1985,23.66
6/9/1985,22.83
6/10/1985,30.09
6/11/1985,68.71
6/12/1985,38.28
6/13/1985,31.5
6/14/1985,27.34
6/15/1985,24.72
6/16/1985,22.97
6/17/1985,21.7
6/18/1985,20.74
6/19/1985,19.79
6/20/1985,19.21
6/21/1985,18.73
6/22/1985,18.1
6/23/1985,17.63
6/24/1985,17.18
6/25/1985,16.61
6/26/1985,16.19
6/27/1985,15.81
6/28/1985,15.46
6/29/1985,14.84
6/30/1985,14.44
7/1/1985,13.94
7/2/1985,13.24
7/3/1985,12.66
7/4/1985,12.23
7/5/1985,11.9
7/6/1985,11.23
7/7/1985,10.2
7/8/1985,12.27
7/9/1985,11.72
7/10/1985,10.12
7/11/1985,9.387
7/12/1985,8.327
7/13/1985,7.506
7/14/1985,6.865
7/15/1985,6.226
7/16/1985,5.569
7/17/1985,5.096
7/18/1985,4.65
7/19/1985,4.107
7/20/1985,3.644
7/21/1985,3.276
7/22/1985,3.244
7/23/1985,3.075
7/24/1985,2.807
7/25/1985,2.559
7/26/1985,2.89
7/27/1985,2.528
7/28/1985,2.139
7/29/1985,1.934
7/30/1985,1.718
7/31/1985,1.567
8/1/1985,1.739
8/2/1985,7.381
8/3/1985,7.543
8/4/1985,5.301
8/5/1985,4.015
8/6/1985,3.076
8/7/1985,2.403
8/8/1985,2.162
8/9/1985,2.12
8/10/1985,1.743
8/11/1985,1.663
8/12/1985,1.568
8/13/1985,1.318
8/14/1985,1.198
8/15/1985,1.216
8/16/1985,0.971
8/17/1985,1.07
8/18/1985,1.102
8/19/1985,1.24
8/20/1985,1.179
8/21/1985,1.198
8/22/1985,1.104
8/23/1985,0.866
8/24/1985,0.902
8/25/1985,0.926
8/26/1985,0.798
8/27/1985,3.026
8/28/1985,12.57
8/29/1985,7.82
8/30/1985,5.244
8/31/1985,3.727
9/1/1985,2.708
9/2/1985,2.216
9/3/1985,1.712
9/4/1985,1.737
9/5/1985,1.206
9/6/1985,1.289
9/7/1985,1.124
9/8/1985,1.107
9/9/1985,1.139
9/10/1985,0.975
9/11/1985,0.914
9/12/1985,4.923
9/13/1985,3.013
9/14/1985,2.116
9/15/1985,6.76
9/16/1985,11
9/17/1985,17.14
9/18/1985,39.84
9/19/1985,82.7
9/20/1985,52.16
9/21/1985,34.56
9/22/1985,30.26
9/23/1985,29.26
9/24/1985,20.77
9/25/1985,16.09
9/26/1985,22.48
9/27/1985,64.01
9/28/1985,33.25
9/29/1985,39.3
9/30/1985,32.78
10/1/1985,24.85
10/2/1985,20.35
10/3/1985,24.42
10/4/1985,36.88
10/5/1985,49.94
10/6/1985,51.68
10/7/1985,34.08
10/8/1985,27.52
10/9/1985,23.59
10/10/1985,21.32
10/11/1985,36.16
10/12/1985,26.44
10/13/1985,23.24
10/14/1985,34.44
10/15/1985,212
10/16/1985,125.5
10/17/1985,79.5
10/18/1985,88.08
10/19/1985,170.9
10/20/1985,124.1
10/21/1985,213.9
10/22/1985,138.5
10/23/1985,77.72
10/24/1985,62.41
10/25/1985,53.74
10/26/1985,69.13
10/27/1985,54.16
10/28/1985,49.29
10/29/1985,46.33
10/30/1985,44.59
10/31/1985,43.37
11/1/1985,42.58
11/2/1985,41.96
11/3/1985,43.66
11/4/1985,42.29
11/5/1985,41.41
11/6/1985,60.92
11/7/1985,48.61
11/8/1985,45.05
11/9/1985,66.17
11/10/1985,178.7
11/11/1985,71.04
11/12/1985,59.2
11/13/1985,52.83
11/14/1985,48.99
11/15/1985,46.54
11/16/1985,44.88
11/17/1985,43.69
11/18/1985,53.91
11/19/1985,674.1
11/20/1985,523.4
11/21/1985,249.7
11/22/1985,327.3
11/23/1985,257.8
11/24/1985,121.4
11/25/1985,95.97
11/26/1985,82.13
11/27/1985,73.68
11/28/1985,71.41
11/29/1985,360.7
11/30/1985,156.4
12/1/1985,137.4
12/2/1985,297.2
12/3/1985,117.4
12/4/1985,99.7
12/5/1985,88.36
12/6/1985,83.02
12/7/1985,82.82
12/8/1985,139.3
12/9/1985,383.6
12/10/1985,244.6
12/11/1985,122.9
12/12/1985,104.9
12/13/1985,94.51
12/14/1985,90.02
12/15/1985,106.7
12/16/1985,101.8
12/17/1985,96.27
12/18/1985,167.6
12/19/1985,319
12/20/1985,160.5
12/21/1985,669.3
12/22/1985,197.2
12/23/1985,355.8
12/24/1985,171.7
12/25/1985,170.4
12/26/1985,219.5
12/27/1985,333.7
12/28/1985,159.2
12/29/1985,269.6
12/30/1985,160.4
12/31/1985,141.9
1/1/1986,129.3
1/2/1986,277.6
1/3/1986,166.7
1/4/1986,138.2
1/5/1986,126.8
1/6/1986,119.8
1/7/1986,116.3
1/8/1986,180.3
1/9/1986,159.9
1/10/1986,152.9
1/11/1986,121.7
1/12/1986,120.2
1/13/1986,114.9
1/14/1986,110.4
1/15/1986,112.8
1/16/1986,187.3
1/17/1986,118
1/18/1986,111.4
1/19/1986,106.4
1/20/1986,103
1/21/1986,100.5
1/22/1986,98.51
1/23/1986,96.78
1/24/1986,97
1/25/1986,97.18
1/26/1986,112.2
1/27/1986,100.2
1/28/1986,95.73
1/29/1986,92.53
1/30/1986,90.41
1/31/1986,91.33
2/1/1986,88.35
2/2/1986,87.94
2/3/1986,151.5
2/4/1986,119.9
2/5/1986,89.63
2/6/1986,85.95
2/7/1986,83.23
2/8/1986,117.5
2/9/1986,91.06
2/10/1986,91.27
2/11/1986,92.21
2/12/1986,94.56
2/13/1986,99.46
2/14/1986,98.89
2/15/1986,101.7
2/16/1986,132.5
2/17/1986,103.8
2/18/1986,106.2
2/19/1986,100.2
2/20/1986,119.1
2/21/1986,98.54
2/22/1986,100.9
2/23/1986,196.6
2/24/1986,109
2/25/1986,96.37
2/26/1986,88.98
2/27/1986,87
2/28/1986,82.72
3/1/1986,79.78
3/2/1986,85.74
3/3/1986,79.63
3/4/1986,77.32
3/5/1986,75.35
3/6/1986,73.45
3/7/1986,71.84
3/8/1986,70.36
3/9/1986,69.03
3/10/1986,67.76
3/11/1986,66.5
3/12/1986,65.28
3/13/1986,64.07
3/14/1986,182.7
3/15/1986,84.85
3/16/1986,157.5
3/17/1986,87.81
3/18/1986,77.57
3/19/1986,110.8
3/20/1986,123
3/21/1986,84.63
3/22/1986,112.7
3/23/1986,92.33
3/24/1986,80.27
3/25/1986,73.65
3/26/1986,113.9
3/27/1986,79.17
3/28/1986,72.64
3/29/1986,68.5
3/30/1986,65.68
3/31/1986,63.63
4/1/1986,62.03
4/2/1986,127.2
4/3/1986,248.1
4/4/1986,97.83
4/5/1986,82.26
4/6/1986,73.75
4/7/1986,68.34
4/8/1986,64.81
4/9/1986,71.76
4/10/1986,138.2
4/11/1986,79.84
4/12/1986,71.02
4/13/1986,65.79
4/14/1986,62.36
4/15/1986,59.98
4/16/1986,58.12
4/17/1986,56.65
4/18/1986,55.39
4/19/1986,134.3
4/20/1986,190.3
4/21/1986,99.03
4/22/1986,80.18
4/23/1986,107.1
4/24/1986,76.58
4/25/1986,68.4
4/26/1986,63.35
4/27/1986,60.03
4/28/1986,57.72
4/29/1986,56.04
4/30/1986,54.73
5/1/1986,53.5
5/2/1986,52.3
5/3/1986,51.21
5/4/1986,50.33
5/5/1986,49.37
5/6/1986,48.44
5/7/1986,47.58
5/8/1986,52.31
5/9/1986,49.15
5/10/1986,47.03
5/11/1986,53.2
5/12/1986,48.72
5/13/1986,45.84
5/14/1986,43.91
5/15/1986,42.3
5/16/1986,41.17
5/17/1986,43.11
5/18/1986,61.58
5/19/1986,48.7
5/20/1986,43.92
5/21/1986,40.93
5/22/1986,38.72
5/23/1986,37.3
5/24/1986,36.06
5/25/1986,40.55
5/26/1986,45.97
5/27/1986,39.95
5/28/1986,36.61
5/29/1986,150.8
5/30/1986,58.63
5/31/1986,47.39
6/1/1986,40.97
6/2/1986,37.61
6/3/1986,35.05
6/4/1986,34
6/5/1986,34.25
6/6/1986,34.36
6/7/1986,33.14
6/8/1986,31.77
6/9/1986,29.49
6/10/1986,28.15
6/11/1986,26.94
6/12/1986,26.03
6/13/1986,25.17
6/14/1986,24.35
6/15/1986,23.32
6/16/1986,22.54
6/17/1986,22.25
6/18/1986,24.07
6/19/1986,23.44
6/20/1986,21.63
6/21/1986,20.74
6/22/1986,19.85
6/23/1986,19.2
6/24/1986,19.08
6/25/1986,18.26
6/26/1986,17.46
6/27/1986,16.81
6/28/1986,17.7
6/29/1986,17.88
6/30/1986,16.56
7/1/1986,15.49
7/2/1986,14.72
7/3/1986,14.12
7/4/1986,13.4
7/5/1986,12.82
7/6/1986,11.69
7/7/1986,10.72
7/8/1986,9.489
7/9/1986,8.424
7/10/1986,7.29
7/11/1986,6.962
7/12/1986,6.83
7/13/1986,6.356
7/14/1986,5.85
7/15/1986,5.002
7/16/1986,4.295
7/17/1986,8.303
7/18/1986,6.305
7/19/1986,5.01
7/20/1986,4.2
7/21/1986,3.717
7/22/1986,3.482
7/23/1986,3.059
7/24/1986,2.904
7/25/1986,2.822
7/26/1986,2.601
7/27/1986,2.417
7/28/1986,2.217
7/29/1986,1.973
7/30/1986,1.942
7/31/1986,16.68
8/1/1986,11.32
8/2/1986,7.687
8/3/1986,5.432
8/4/1986,4.143
8/5/1986,3.23
8/6/1986,2.616
8/7/1986,2.308
8/8/1986,2.254
8/9/1986,2.064
8/10/1986,1.86
8/11/1986,1.898
8/12/1986,2.23
8/13/1986,1.767
8/14/1986,1.417
8/15/1986,1.396
8/16/1986,1.362
8/17/1986,1.372
8/18/1986,1.226
8/19/1986,1.259
8/20/1986,1.26
8/21/1986,1.079
8/22/1986,1.064
8/23/1986,1.084
8/24/1986,1.035
8/25/1986,0.977
8/26/1986,1.002
8/27/1986,0.965
8/28/1986,2.256
8/29/1986,1.18
8/30/1986,1.154
8/31/1986,0.957
9/1/1986,0.983
9/2/1986,0.924
9/3/1986,0.999
9/4/1986,0.98
9/5/1986,0.932
9/6/1986,0.923
9/7/1986,0.856
9/8/1986,12.43
9/9/1986,37.55
9/10/1986,20.79
9/11/1986,13.26
9/12/1986,8.954
9/13/1986,6.421
9/14/1986,4.929
9/15/1986,3.985
9/16/1986,3.389
9/17/1986,2.995
9/18/1986,2.772
9/19/1986,2.574
9/20/1986,2.472
9/21/1986,5.511
9/22/1986,4.031
9/23/1986,3.193
9/24/1986,7.012
9/25/1986,17.31
9/26/1986,11.04
9/27/1986,7.604
9/28/1986,5.606
9/29/1986,4.478
9/30/1986,3.626
10/1/1986,3.184
10/2/1986,2.748
10/3/1986,2.599
10/4/1986,2.52
10/5/1986,2.265
10/6/1986,2.117
10/7/1986,1.981
10/8/1986,1.926
10/9/1986,1.796
10/10/1986,1.87
10/11/1986,3.19
10/12/1986,2.491
10/13/1986,3.499
10/14/1986,4.777
10/15/1986,4.081
10/16/1986,3.495
10/17/1986,3.554
10/18/1986,4.561
10/19/1986,31.32
10/20/1986,16.99
10/21/1986,11.91
10/22/1986,8.266
10/23/1986,18.24
10/24/1986,87.51
10/25/1986,26.9
10/26/1986,17.89
10/27/1986,12.91
10/28/1986,10.05
10/29/1986,8.259
10/30/1986,28.82
10/31/1986,18.42
11/1/1986,13.45
11/2/1986,10.71
11/3/1986,11.99
11/4/1986,20.49
11/5/1986,368
11/6/1986,234.1
11/7/1986,64.29
11/8/1986,43.12
11/9/1986,31.99
11/10/1986,25.47
11/11/1986,21.43
11/12/1986,188.5
11/13/1986,479.5
11/14/1986,264.7
11/15/1986,86.48
11/16/1986,60.65
11/17/1986,185.7
11/18/1986,88.37
11/19/1986,442.1
11/20/1986,297.4
11/21/1986,131.1
11/22/1986,86.18
11/23/1986,106.4
11/24/1986,528.4
11/25/1986,156.2
11/26/1986,137.8
11/27/1986,150.6
11/28/1986,93.54
11/29/1986,79.34
11/30/1986,75.06
12/1/1986,368.5
12/2/1986,265.9
12/3/1986,124.4
12/4/1986,100.8
12/5/1986,114.4
12/6/1986,100.5
12/7/1986,219.1
12/8/1986,110
12/9/1986,100.3
12/10/1986,90.82
12/11/1986,85.65
12/12/1986,103.6
12/13/1986,98.14
12/14/1986,89.13
12/15/1986,84.28
12/16/1986,81.03
12/17/1986,79.85
12/18/1986,88.57
12/19/1986,90.67
12/20/1986,84.54
12/21/1986,81.75
12/22/1986,84.5
12/23/1986,80.59
12/24/1986,221.4
12/25/1986,105.7
12/26/1986,129.3
12/27/1986,109.7
12/28/1986,104.8
12/29/1986,94.88
12/30/1986,152
12/31/1986,110.6
1/1/1987,98.42
1/2/1987,98.04
1/3/1987,93.08
1/4/1987,96.69
1/5/1987,97.13
1/6/1987,219.1
1/7/1987,173.9
1/8/1987,126.6
1/9/1987,124.8
1/10/1987,142.2
1/11/1987,107.4
1/12/1987,102.2
1/13/1987,96.29
1/14/1987,141.9
1/15/1987,310.9
1/16/1987,166.9
1/17/1987,116.6
1/18/1987,105
1/19/1987,99
1/20/1987,94.86
1/21/1987,91.66
1/22/1987,90.94
1/23/1987,88.22
1/24/1987,86.48
1/25/1987,130
1/26/1987,87.75
1/27/1987,84.75
1/28/1987,82.94
1/29/1987,81.45
1/30/1987,81.13
1/31/1987,81.76
2/1/1987,169.4
2/2/1987,93.32
2/3/1987,197.8
2/4/1987,394.3
2/5/1987,295.5
2/6/1987,171.2
2/7/1987,123.9
2/8/1987,108.6
2/9/1987,101.1
2/10/1987,95.16
2/11/1987,94.36
2/12/1987,102.6
2/13/1987,91.55
2/14/1987,88.8
2/15/1987,95.61
2/16/1987,88.92
2/17/1987,85.13
2/18/1987,82.47
2/19/1987,80.45
2/20/1987,78.77
2/21/1987,77.29
2/22/1987,75.96
2/23/1987,74.69
2/24/1987,73.45
2/25/1987,72.21
2/26/1987,70.97
2/27/1987,69.75
2/28/1987,68.54
3/1/1987,67.34
3/2/1987,66.11
3/3/1987,64.9
3/4/1987,63.71
3/5/1987,62.51
3/6/1987,61.36
3/7/1987,125.6
3/8/1987,75.2
3/9/1987,68.35
3/10/1987,64.05
3/11/1987,61.09
3/12/1987,58.81
3/13/1987,57.02
3/14/1987,55.53
3/15/1987,54.18
3/16/1987,52.96
3/17/1987,51.72
3/18/1987,50.51
3/19/1987,49.39
3/20/1987,64.01
3/21/1987,84.23
3/22/1987,61.24
3/23/1987,55.26
3/24/1987,57.63
3/25/1987,65.52
3/26/1987,55.71
3/27/1987,51.23
3/28/1987,48.35
3/29/1987,46.32
3/30/1987,44.63
3/31/1987,43.43
4/1/1987,42.26
4/2/1987,41.29
4/3/1987,42.26
4/4/1987,40.52
4/5/1987,39.21
4/6/1987,38
4/7/1987,37.05
4/8/1987,35.99
4/9/1987,35.2
4/10/1987,34.42
4/11/1987,33.59
4/12/1987,41.92
4/13/1987,75.92
4/14/1987,122.8
4/15/1987,104
4/16/1987,91.15
4/17/1987,94.79
4/18/1987,71.93
4/19/1987,71.26
4/20/1987,68.17
4/21/1987,77.94
4/22/1987,81.14
4/23/1987,74.49
4/24/1987,60.58
4/25/1987,93.87
4/26/1987,76.74
4/27/1987,62.58
4/28/1987,55.96
4/29/1987,51.86
4/30/1987,49.45
5/1/1987,47.51
5/2/1987,46.28
5/3/1987,72.65
5/4/1987,55.4
5/5/1987,50.57
5/6/1987,47.7
5/7/1987,45.6
5/8/1987,44.16
5/9/1987,43.1
5/10/1987,42.17
5/11/1987,84.99
5/12/1987,55.5
5/13/1987,263
5/14/1987,109.3
5/15/1987,87.63
5/16/1987,89.53
5/17/1987,76.4
5/18/1987,64.1
5/19/1987,57.03
5/20/1987,52.58
5/21/1987,55.9
5/22/1987,53.81
5/23/1987,57.13
5/24/1987,51.78
5/25/1987,48.59
5/26/1987,46.34
5/27/1987,44.79
5/28/1987,43.69
5/29/1987,42.57
5/30/1987,41.71
5/31/1987,40.89
6/1/1987,40.15
6/2/1987,39.3
6/3/1987,38.62
6/4/1987,37.94
6/5/1987,45.03
6/6/1987,54.28
6/7/1987,45.56
6/8/1987,41.27
6/9/1987,40.8
6/10/1987,50.51
6/11/1987,52.9
6/12/1987,46.91
6/13/1987,41.24
6/14/1987,37.84
6/15/1987,35.31
6/16/1987,33.61
6/17/1987,32.33
6/18/1987,31.3
6/19/1987,30.61
6/20/1987,29.71
6/21/1987,28.78
6/22/1987,28.05
6/23/1987,27.36
6/24/1987,26.67
6/25/1987,25.88
